231	"GM_N1_河源紫金_龙窝支局AAU1"	115.294949	23.469535	0.0	"blue"
232	"GM_N1_河源紫金_龙窝支局AAU2"	115.294949	23.469535	150.0	"blue"
233	"GM_N1_河源紫金_龙窝支局AAU3"	115.294949	23.469535	260.0	"blue"
234	"GM_N1_河源紫金_南岭支局AAU1"	115.409493	23.327015	15.0	"blue"
235	"GM_N1_河源紫金_南岭支局AAU2"	115.409493	23.327015	150.0	"blue"
236	"GM_N1_河源紫金_南岭支局AAU3"	115.409493	23.327015	260.0	"blue"
237	"GM_N1_河源紫金_青溪支局AAU1"	114.955938	23.534519	130.0	"blue"
238	"GM_N1_河源紫金_青溪支局AAU2"	114.955938	23.534519	260.0	"blue"
239	"GM_N1_河源紫金_青溪支局AAU3"	114.955938	23.534519	350.0	"blue"
240	"GM_N1_河源紫金_上义支局AAU1"	114.812212	23.290530	60.0	"blue"
241	"GM_N1_河源紫金_上义支局AAU2"	114.812212	23.290530	200.0	"blue"
242	"GM_N1_河源紫金_上义支局AAU3"	114.812212	23.290530	310.0	"blue"
243	"GM_N1_河源紫金_苏区支局AAU1"	115.343988	23.356396	20.0	"blue"
244	"GM_N1_河源紫金_苏区支局AAU2"	115.343988	23.356396	100.0	"blue"
245	"GM_N1_河源紫金_苏区支局AAU3"	115.343988	23.356396	240.0	"blue"
246	"GM_N1_河源紫金_瓦溪支局AAU1"	115.111092	23.538971	50.0	"blue"
247	"GM_N1_河源紫金_瓦溪支局AAU2"	115.111092	23.538971	190.0	"blue"
248	"GM_N1_河源紫金_瓦溪支局AAU3"	115.111092	23.538971	310.0	"blue"
249	"GM_N1_河源紫金_洋头支局AAU1"	115.402834	23.442479	40.0	"blue"
250	"GM_N1_河源紫金_洋头支局AAU2"	115.402834	23.442479	190.0	"blue"
251	"GM_N1_河源紫金_洋头支局AAU3"	115.402834	23.442479	300.0	"blue"
252	"GM_N1_河源紫金_义容接入网AAU1"	114.830126	23.519481	60.0	"blue"
253	"GM_N1_河源紫金_义容接入网AAU2"	114.830126	23.519481	160.0	"blue"
254	"GM_N1_河源紫金_义容接入网AAU3"	114.830126	23.519481	300.0	"blue"
255	"GM_N1_河源紫金_中坝支局AAU1"	115.341910	23.702580	20.0	"blue"
256	"GM_N1_河源紫金_中坝支局AAU2"	115.341910	23.702580	180.0	"blue"
257	"GM_N1_河源紫金_中坝支局AAU3"	115.341910	23.702580	280.0	"blue"
258	"GM_N5_河源龙川_龙川老局RRU1-XJ"	115.252690	24.103401	100.0	"blue"
