ManagedElementType,SubNetwork,ManagedElement,eNBId,cellLocalId,NE_Name,eNBName,cellName,enbci,cgi,plmn,frequency,freqBandInd,pci,tac,aauName,aauName_5,vbpName,vswName,aauType,vbpType,vswType,mimVersion,mimVersion_8,mimVersion_Range,cellSize,maxCPTransPwr,cpTransPwr,cpSpeRefSigPwr,rfAppMode,operState,availStatus,connectionState,maintainState,networkingMode,ipAddress,administrativeState,ranShareSwitch,refENBCUCPFunction,refENBCUUPFunction,refENBDUFunction,refCUEUtranCellNBIoT,refDUEUtranCellNBIoT,refECellEquipmentFunctionNB,refSectorFunction,refAauTxRxGroup,refIrRruTxRxGroup,refPrruTxRxGroup,refTxRfLink,refReplaceableUnit_Aau,refReplaceableUnit_IrRru,refReplaceableUnit_Prru,refReplaceableUnit_rru,name_Aau,name_IrRru,name_Prru,name_rru,aauNames,refBpPoolFunction,refReplaceableUnit_bbu,vbpNames,refReplaceableUnit_vsw,functionMode_bbu,refSubRack,subRackType,cellRSPortNum,earfcnDl,aauUnitNum,vbpUnitNum,rruSN,bpSN,ccSN,bbuSN,rruOnAirTime,plmnIdList
ITBBU,441601,7906315,936267,83,连平陂头支局5GBBU_3,连平陂头支局5GBBU_3,GO_N5_河源连平_陂头梅坝NBRRU1,936267-83,460-11-936267-83,460-11,869.5,5,65,33902,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.50.82,5,1,ENBCUCPFunction=460-11_936267,ENBCUUPFunction=460-11_936267,ENBDUFunction=460-11_936267,"ENBCUCPFunction=460-11_936267,CUNBIOT=1,CUEUtranCellNBIoT=83","ENBDUFunction=460-11_936267,DUNBIOT=1,DUEUtranCellNBIoT=83","ENBDUFunction=460-11_936267,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=83-0-0-0","SupportFunction=1,SectorFunction=SF_22",,,,"Equipment=1,RfLink=45;Equipment=1,RfLink=46",,,,"Equipment=1,ReplaceableUnit=62;Equipment=1,ReplaceableUnit=62",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906315,936267,84,连平陂头支局5GBBU_3,连平陂头支局5GBBU_3,GO_N5_河源连平_陂头金钟村NBRRU1,936267-84,460-11-936267-84,460-11,869.5,5,12,33902,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.50.82,5,1,ENBCUCPFunction=460-11_936267,ENBCUUPFunction=460-11_936267,ENBDUFunction=460-11_936267,"ENBCUCPFunction=460-11_936267,CUNBIOT=1,CUEUtranCellNBIoT=84","ENBDUFunction=460-11_936267,DUNBIOT=1,DUEUtranCellNBIoT=84","ENBDUFunction=460-11_936267,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=84-0-0-0","SupportFunction=1,SectorFunction=SF_11",,,,"Equipment=1,RfLink=2;Equipment=1,RfLink=1",,,,"Equipment=1,ReplaceableUnit=51;Equipment=1,ReplaceableUnit=51",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906315,936267,85,连平陂头支局5GBBU_3,连平陂头支局5GBBU_3,GO_N5_河源连平_陂头金钟村NBRRU2,936267-85,460-11-936267-85,460-11,869.1,5,13,33902,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.50.82,5,1,ENBCUCPFunction=460-11_936267,ENBCUUPFunction=460-11_936267,ENBDUFunction=460-11_936267,"ENBCUCPFunction=460-11_936267,CUNBIOT=1,CUEUtranCellNBIoT=85","ENBDUFunction=460-11_936267,DUNBIOT=1,DUEUtranCellNBIoT=85","ENBDUFunction=460-11_936267,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=85-0-0-0","SupportFunction=1,SectorFunction=SF_12",,,,"Equipment=1,RfLink=5;Equipment=1,RfLink=6",,,,"Equipment=1,ReplaceableUnit=52;Equipment=1,ReplaceableUnit=52",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
ITBBU,441601,7906315,936267,86,连平陂头支局5GBBU_3,连平陂头支局5GBBU_3,GO_N5_河源连平_陂头金钟村NBRRU3,936267-86,460-11-936267-86,460-11,869.3,5,14,33902,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.50.82,5,1,ENBCUCPFunction=460-11_936267,ENBCUUPFunction=460-11_936267,ENBDUFunction=460-11_936267,"ENBCUCPFunction=460-11_936267,CUNBIOT=1,CUEUtranCellNBIoT=86","ENBDUFunction=460-11_936267,DUNBIOT=1,DUEUtranCellNBIoT=86","ENBDUFunction=460-11_936267,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=86-0-0-0","SupportFunction=1,SectorFunction=SF_13",,,,"Equipment=1,RfLink=9;Equipment=1,RfLink=10",,,,"Equipment=1,ReplaceableUnit=53;Equipment=1,ReplaceableUnit=53",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_4","Equipment=1,ReplaceableUnit=VBP_1_4",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.3,,,,,,,,
ITBBU,441601,7906273,936218,81,东源地运支局5GBBU_2,东源地运支局5GBBU_2,GO_N5_河源东源_蓝口礤头YNBRRU2,936218-81,460-11-936218-81,460-11,869.5,5,171,33914,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.63.78,5,1,ENBCUCPFunction=460-11_936218,ENBCUUPFunction=460-11_936218,ENBDUFunction=460-11_936218,"ENBCUCPFunction=460-11_936218,CUNBIOT=1,CUEUtranCellNBIoT=81","ENBDUFunction=460-11_936218,DUNBIOT=1,DUEUtranCellNBIoT=81","ENBDUFunction=460-11_936218,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=81-0-0-0","SupportFunction=1,SectorFunction=SF_12",,,,"Equipment=1,RfLink=5;Equipment=1,RfLink=6",,,,"Equipment=1,ReplaceableUnit=52;Equipment=1,ReplaceableUnit=52",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906315,936267,80,连平陂头支局5GBBU_3,连平陂头支局5GBBU_3,GO_N5_河源连平_陂头李坑NBRRU1,936267-80,460-11-936267-80,460-11,869.5,5,225,33902,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.50.82,5,1,ENBCUCPFunction=460-11_936267,ENBCUUPFunction=460-11_936267,ENBDUFunction=460-11_936267,"ENBCUCPFunction=460-11_936267,CUNBIOT=1,CUEUtranCellNBIoT=80","ENBDUFunction=460-11_936267,DUNBIOT=1,DUEUtranCellNBIoT=80","ENBDUFunction=460-11_936267,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=80-0-0-0","SupportFunction=1,SectorFunction=SF_14",,,,"Equipment=1,RfLink=13;Equipment=1,RfLink=14",,,,"Equipment=1,ReplaceableUnit=54;Equipment=1,ReplaceableUnit=54",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906273,936218,88,东源地运支局5GBBU_2,东源地运支局5GBBU_2,GO_N5_河源东源_蓝口长江头NBRRU1,936218-88,460-11-936218-88,460-11,869.3,5,42,33914,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.63.78,5,1,ENBCUCPFunction=460-11_936218,ENBCUUPFunction=460-11_936218,ENBDUFunction=460-11_936218,"ENBCUCPFunction=460-11_936218,CUNBIOT=1,CUEUtranCellNBIoT=88","ENBDUFunction=460-11_936218,DUNBIOT=1,DUEUtranCellNBIoT=88","ENBDUFunction=460-11_936218,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=88-0-0-0","SupportFunction=1,SectorFunction=SF_19",,,,"Equipment=1,RfLink=33;Equipment=1,RfLink=34",,,,"Equipment=1,ReplaceableUnit=59;Equipment=1,ReplaceableUnit=59",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.3,,,,,,,,
ITBBU,441601,7906273,936218,90,东源地运支局5GBBU_2,东源地运支局5GBBU_2,GO_N5_河源东源_蓝口长江头NBRRU3,936218-90,460-11-936218-90,460-11,869.1,5,44,33914,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.63.78,5,1,ENBCUCPFunction=460-11_936218,ENBCUUPFunction=460-11_936218,ENBDUFunction=460-11_936218,"ENBCUCPFunction=460-11_936218,CUNBIOT=1,CUEUtranCellNBIoT=90","ENBDUFunction=460-11_936218,DUNBIOT=1,DUEUtranCellNBIoT=90","ENBDUFunction=460-11_936218,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=90-0-0-0","SupportFunction=1,SectorFunction=SF_21",,,,"Equipment=1,RfLink=41;Equipment=1,RfLink=42",,,,"Equipment=1,ReplaceableUnit=61;Equipment=1,ReplaceableUnit=61",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
ITBBU,441601,7906331,936283,86,东源叶潭支局5GBBU_3,东源叶潭支局5GBBU_3,GO_N5_河源东源_叶潭儒步NBRRU1,936283-86,460-11-936283-86,460-11,869.5,5,102,33914,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.63.70,5,1,ENBCUCPFunction=460-11_936283,ENBCUUPFunction=460-11_936283,ENBDUFunction=460-11_936283,"ENBCUCPFunction=460-11_936283,CUNBIOT=1,CUEUtranCellNBIoT=86","ENBDUFunction=460-11_936283,DUNBIOT=1,DUEUtranCellNBIoT=86","ENBDUFunction=460-11_936283,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=86-0-0-0","SupportFunction=1,SectorFunction=SF_14",,,,"Equipment=1,RfLink=13;Equipment=1,RfLink=14",,,,"Equipment=1,ReplaceableUnit=54;Equipment=1,ReplaceableUnit=54",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906331,936283,88,东源叶潭支局5GBBU_3,东源叶潭支局5GBBU_3,GO_N5_河源东源_叶潭儒步NBRRU3,936283-88,460-11-936283-88,460-11,869.3,5,104,33914,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.63.70,5,1,ENBCUCPFunction=460-11_936283,ENBCUUPFunction=460-11_936283,ENBDUFunction=460-11_936283,"ENBCUCPFunction=460-11_936283,CUNBIOT=1,CUEUtranCellNBIoT=88","ENBDUFunction=460-11_936283,DUNBIOT=1,DUEUtranCellNBIoT=88","ENBDUFunction=460-11_936283,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=88-0-0-0","SupportFunction=1,SectorFunction=SF_16",,,,"Equipment=1,RfLink=22;Equipment=1,RfLink=21",,,,"Equipment=1,ReplaceableUnit=56;Equipment=1,ReplaceableUnit=56",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.3,,,,,,,,
ITBBU,441601,7906331,936283,82,东源叶潭支局5GBBU_3,东源叶潭支局5GBBU_3,GO_N5_河源东源_叶潭文径YRRU3,936283-82,460-11-936283-82,460-11,869.3,5,461,33914,R9254 S8500(A6A),R9254,VBPd19,VSWd0e,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.63.70,5,1,ENBCUCPFunction=460-11_936283,ENBCUUPFunction=460-11_936283,ENBDUFunction=460-11_936283,"ENBCUCPFunction=460-11_936283,CUNBIOT=1,CUEUtranCellNBIoT=82","ENBDUFunction=460-11_936283,DUNBIOT=1,DUEUtranCellNBIoT=82","ENBDUFunction=460-11_936283,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=82-0-0-0","SupportFunction=1,SectorFunction=SF_13",,,,"Equipment=1,RfLink=9;Equipment=1,RfLink=10",,,,"Equipment=1,ReplaceableUnit=53;Equipment=1,ReplaceableUnit=53",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.3,,,,,,,,
ITBBU,441601,7906331,936283,83,东源叶潭支局5GBBU_3,东源叶潭支局5GBBU_3,GO_N5_河源东源_叶潭双下RRU1,936283-83,460-11-936283-83,460-11,869.5,5,422,33914,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.63.70,5,1,ENBCUCPFunction=460-11_936283,ENBCUUPFunction=460-11_936283,ENBDUFunction=460-11_936283,"ENBCUCPFunction=460-11_936283,CUNBIOT=1,CUEUtranCellNBIoT=83","ENBDUFunction=460-11_936283,DUNBIOT=1,DUEUtranCellNBIoT=83","ENBDUFunction=460-11_936283,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=83-0-0-0","SupportFunction=1,SectorFunction=SF_17",,,,"Equipment=1,RfLink=25;Equipment=1,RfLink=26",,,,"Equipment=1,ReplaceableUnit=57;Equipment=1,ReplaceableUnit=57",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906409,936362,83,东源黄村支局5GBBU_5,东源黄村支局5GBBU_5,GO_N5_河源东源_黄村永秀堂NBRRU1,936362-83,460-11-936362-83,460-11,869.5,5,47,33914,R9254 S8500(A6A),R9254,VBPe24,VSWd0,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.63.54,5,1,ENBCUCPFunction=460-11_936362,ENBCUUPFunction=460-11_936362,ENBDUFunction=460-11_936362,"ENBCUCPFunction=460-11_936362,CUNBIOT=1,CUEUtranCellNBIoT=83","ENBDUFunction=460-11_936362,DUNBIOT=1,DUEUtranCellNBIoT=83","ENBDUFunction=460-11_936362,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=83-0-0-0","SupportFunction=1,SectorFunction=SF_14",,,,"Equipment=1,RfLink=13;Equipment=1,RfLink=14",,,,"Equipment=1,ReplaceableUnit=54;Equipment=1,ReplaceableUnit=54",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906331,936283,84,东源叶潭支局5GBBU_3,东源叶潭支局5GBBU_3,GO_N5_河源东源_叶潭双下RRU2,936283-84,460-11-936283-84,460-11,869.1,5,423,33914,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.63.70,5,1,ENBCUCPFunction=460-11_936283,ENBCUUPFunction=460-11_936283,ENBDUFunction=460-11_936283,"ENBCUCPFunction=460-11_936283,CUNBIOT=1,CUEUtranCellNBIoT=84","ENBDUFunction=460-11_936283,DUNBIOT=1,DUEUtranCellNBIoT=84","ENBDUFunction=460-11_936283,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=84-0-0-0","SupportFunction=1,SectorFunction=SF_18",,,,"Equipment=1,RfLink=29;Equipment=1,RfLink=30",,,,"Equipment=1,ReplaceableUnit=58;Equipment=1,ReplaceableUnit=58",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
ITBBU,441601,7906331,936283,85,东源叶潭支局5GBBU_3,东源叶潭支局5GBBU_3,GO_N5_河源东源_叶潭双下RRU3,936283-85,460-11-936283-85,460-11,869.3,5,424,33914,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.63.70,5,1,ENBCUCPFunction=460-11_936283,ENBCUUPFunction=460-11_936283,ENBDUFunction=460-11_936283,"ENBCUCPFunction=460-11_936283,CUNBIOT=1,CUEUtranCellNBIoT=85","ENBDUFunction=460-11_936283,DUNBIOT=1,DUEUtranCellNBIoT=85","ENBDUFunction=460-11_936283,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=85-0-0-0","SupportFunction=1,SectorFunction=SF_19",,,,"Equipment=1,RfLink=33;Equipment=1,RfLink=34",,,,"Equipment=1,ReplaceableUnit=59;Equipment=1,ReplaceableUnit=59",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.3,,,,,,,,
ITBBU,441601,7906331,936283,81,东源叶潭支局5GBBU_3,东源叶潭支局5GBBU_3,GO_N5_河源东源_叶潭文径YRRU2,936283-81,460-11-936283-81,460-11,869.1,5,460,33914,R9254 S8500(A6A),R9254,VBPd19,VSWd0e,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.63.70,5,1,ENBCUCPFunction=460-11_936283,ENBCUUPFunction=460-11_936283,ENBDUFunction=460-11_936283,"ENBCUCPFunction=460-11_936283,CUNBIOT=1,CUEUtranCellNBIoT=81","ENBDUFunction=460-11_936283,DUNBIOT=1,DUEUtranCellNBIoT=81","ENBDUFunction=460-11_936283,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=81-0-0-0","SupportFunction=1,SectorFunction=SF_12",,,,"Equipment=1,RfLink=5;Equipment=1,RfLink=6",,,,"Equipment=1,ReplaceableUnit=52;Equipment=1,ReplaceableUnit=52",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
ITBBU,441601,7906275,936222,84,东源黄田支局5GBBU_6,东源黄田支局5GBBU_6,GO_N5_河源东源_黄田下畲NBRRU2,936222-84,460-11-936222-84,460-11,869.1,5,360,33914,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.63.30,5,1,ENBCUCPFunction=460-11_936222,ENBCUUPFunction=460-11_936222,ENBDUFunction=460-11_936222,"ENBCUCPFunction=460-11_936222,CUNBIOT=1,CUEUtranCellNBIoT=84","ENBDUFunction=460-11_936222,DUNBIOT=1,DUEUtranCellNBIoT=84","ENBDUFunction=460-11_936222,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=84-0-0-0","SupportFunction=1,SectorFunction=SF_18",,,,"Equipment=1,RfLink=29;Equipment=1,RfLink=30",,,,"Equipment=1,ReplaceableUnit=58;Equipment=1,ReplaceableUnit=58",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
ITBBU,441601,7906275,936222,85,东源黄田支局5GBBU_6,东源黄田支局5GBBU_6,GO_N5_河源东源_黄田下畲NBRRU3,936222-85,460-11-936222-85,460-11,869.3,5,361,33914,R9254 S8500(A6A),R9254,VBPd19,VSWd0,,VBPd,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,2,42.50.63.30,5,1,ENBCUCPFunction=460-11_936222,ENBCUUPFunction=460-11_936222,ENBDUFunction=460-11_936222,"ENBCUCPFunction=460-11_936222,CUNBIOT=1,CUEUtranCellNBIoT=85","ENBDUFunction=460-11_936222,DUNBIOT=1,DUEUtranCellNBIoT=85","ENBDUFunction=460-11_936222,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=85-0-0-0","SupportFunction=1,SectorFunction=SF_19",,,,"Equipment=1,RfLink=33;Equipment=1,RfLink=34",,,,"Equipment=1,ReplaceableUnit=59;Equipment=1,ReplaceableUnit=59",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_8","Equipment=1,ReplaceableUnit=VBP_1_8",VBPd19,"Equipment=1,ReplaceableUnit=VSW_1_1",118796,"Equipment=1,SubRack=1",21,1,869.3,,,,,,,,
ITBBU,441601,7906414,936367,83,市区埔前支局5GBBU_32,市区埔前支局5GBBU_32,GO_N5_河源市区_埔前坪围NBRRU1,936367-83,460-11-936367-83,460-11,869.5,5,153,33909,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,1,42.50.51.142,5,1,ENBCUCPFunction=460-11_936367,ENBCUUPFunction=460-11_936367,ENBDUFunction=460-11_936367,"ENBCUCPFunction=460-11_936367,CUNBIOT=1,CUEUtranCellNBIoT=83","ENBDUFunction=460-11_936367,DUNBIOT=1,DUEUtranCellNBIoT=83","ENBDUFunction=460-11_936367,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=83-0-0-0","SupportFunction=1,SectorFunction=SF_14",,,,"Equipment=1,RfLink=13;Equipment=1,RfLink=14",,,,"Equipment=1,ReplaceableUnit=54;Equipment=1,ReplaceableUnit=54",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.5,,,,,,,,
ITBBU,441601,7906414,936367,84,市区埔前支局5GBBU_32,市区埔前支局5GBBU_32,GO_N5_河源市区_埔前坪围NBRRU2,936367-84,460-11-936367-84,460-11,869.1,5,155,33909,R9254 S8500(A6A),R9254,VBPe24,VSWd0e,,VBPe,VSWd,V5.75.10.20A03,V5.75.10,V5.75.10.20A03,1,40.0,40.0,29.2,0,0,normal,1,0,1,42.50.51.142,5,1,ENBCUCPFunction=460-11_936367,ENBCUUPFunction=460-11_936367,ENBDUFunction=460-11_936367,"ENBCUCPFunction=460-11_936367,CUNBIOT=1,CUEUtranCellNBIoT=84","ENBDUFunction=460-11_936367,DUNBIOT=1,DUEUtranCellNBIoT=84","ENBDUFunction=460-11_936367,DUNBIOT=1,CPResourceNB=1,ECellEquipmentFunctionNB=84-0-0-0","SupportFunction=1,SectorFunction=SF_15",,,,"Equipment=1,RfLink=18;Equipment=1,RfLink=17",,,,"Equipment=1,ReplaceableUnit=55;Equipment=1,ReplaceableUnit=55",,,,R9254 S8500(A6A);R9254 S8500(A6A),R9254 S8500(A6A);R9254 S8500(A6A),"SupportFunction=1,BpPoolFunction=BF_3","Equipment=1,ReplaceableUnit=VBP_1_3",VBPe24,"Equipment=1,ReplaceableUnit=VSW_1_1",53259,"Equipment=1,SubRack=1",21,1,869.1,,,,,,,,
