"GM_N3_4G河源龙川_义都支局AAU3"	115.141058	24.161782	290.0	"blue"
"GO_N3_4G河源市区_古竹镇幸福家园AAU2"	114.698648	23.527677	170.0	"blue"
"GO_N3_4G河源市区_古竹镇幸福家园AAU1"	114.698648	23.527677	80.0	"blue"
"GO_N3_4G河源市区_古竹镇幸福家园AAU3"	114.698648	23.527677	330.0	"blue"
"GO_N5_4G河源和平_安坳LRRU2"	115.1103	24.424422	200.0	"blue"
"GO_N5_4G河源和平_安坳LRRU3"	115.1103	24.424422	320.0	"blue"
"GO_N5_4G河源龙川_回龙罗西基站01RRU1-XJ"	115.490631	24.400531	20.0	"blue"
"GO_N5_4G河源龙川_迴龙群光RRU2-XJ"	115.533839	24.343507	150.0	"blue"
"GO_N5_4G河源龙川_回龙罗西基站01RRU3-XJ"	115.490631	24.400531	230.0	"blue"
"GO_N5_4G河源龙川_回龙大塘村用户机房01RRU2-XJ"	115.56027	24.40443	250.0	"blue"
"GO_N5_4G河源龙川_回龙大塘村用户机房01RRU1-XJ"	115.56027	24.40443	40.0	"blue"
"GO_N3_4G河源市区_古竹银都宾馆AAU1"	114.697523	23.52366	20.0	"blue"
"GO_N3_4G河源市区_古竹银都宾馆AAU2"	114.697523	23.52366	110.0	"blue"
"GO_N3_4G河源市区_古竹银都宾馆AAU3"	114.697523	23.52366	210.0	"blue"
"GO_N5_4G河源和平_安坳LRRU1"	115.1103	24.424422	110.0	"blue"
"GO_N5_4G河源龙川_回龙罗西基站01RRU2-XJ"	115.490631	24.400531	150.0	"blue"
"GO_N5_4G河源龙川_迴龙群光RRU1-XJ"	115.533839	24.343507	30.0	"blue"
"GO_N5_4G河源龙川_迴龙群光RRU3-XJ"	115.533839	24.343507	290.0	"blue"
"GO_N3_4G河源龙川_枕头寨电厂AAU3"	115.223088	24.090088	240.0	"blue"
"GO_N3_4G河源龙川_枕头寨电厂AAU2"	115.223088	24.090088	140.0	"blue"
"GO_N5_4G河源和平_林寨鹤輋RRU3-XJ"	115.0401944	24.2547021	200.0	"blue"
"GO_N5_4G河源和平_林寨鹤輋RRU2-XJ"	115.0401944	24.2547021	80.0	"blue"
"GO_N5_4G河源和平_林寨鹤輋RRU1-XJ"	115.0401944	24.2547021	0.0	"blue"
"GO_N5_4G河源和平_林寨山前基站01RRU2"	115.06209	24.24672	100.0	"blue"
"GO_N3_4G河源龙川_涧洞村口AAU1"	115.222038	24.083368	150.0	"blue"
"GO_N3_4G河源龙川_枕头寨电厂AAU1"	115.223088	24.090088	50.0	"blue"
"GO_N3_4G河源龙川_涧洞村口AAU2"	115.222038	24.083368	250.0	"blue"
"GO_N5_4G河源和平_林寨山前基站01RRU1"	115.06209	24.24672	0.0	"blue"
"GO_N3_4G河源龙川_涧洞村口AAU3"	115.222038	24.083368	330.0	"blue"
"GO_N5_4G河源和平_优胜秀溪RRU1"	115.06054	24.49645	40.0	"blue"
"GS_N3_河源市区_华南城八期云翠谷室分外引AAU1-XJ"	114.706502	23.686063	0.0	"blue"
"GS_N3_河源市区_华南城八期云翠谷室分外引AAU2-XJ"	114.706101	23.685295	30.0	"blue"
"GS_N3_河源市区_华南城八期云翠谷室分外引AAU3-XJ"	114.70554	23.684592	90.0	"blue"
"GS_N3_河源市区_华南城八期云翠谷室分外引AAU4-XJ"	114.70501	23.684041	150.0	"blue"
"GS_N3_河源市区_华南城八期云翠谷室分外引AAU5-XJ"	114.704703	23.683414	210.0	"blue"
"GS_N3_河源市区_华南城八期云翠谷室分外引AAU6-XJ"	114.704471	23.682667	280.0	"blue"
"GO_N5_4G河源和平_优胜秀溪RRU3"	115.06054	24.49645	310.0	"blue"
"GO_N5_4G河源和平_优胜渔溪RRU1"	115.111441	24.482943	70.0	"blue"
"GO_N5_4G河源和平_优胜上潭RRU2"	115.099514	24.574571	240.0	"blue"
"GO_N5_4G河源和平_优胜上潭RRU1"	115.099514	24.574571	120.0	"blue"
"GO_N5_4G河源和平_优胜秀溪RRU2"	115.06054	24.49645	190.0	"blue"
"GO_N5_4G河源和平_优胜银溪RRU2"	115.041886	24.511623	120.0	"blue"
"GO_N5_4G河源和平_优胜银溪RRU3"	115.041886	24.511623	230.0	"blue"
"GO_N5_4G河源和平_优胜渔溪RRU2"	115.111441	24.482943	150.0	"blue"
"GO_N5_4G河源和平_优胜银溪RRU1"	115.041886	24.511623	20.0	"blue"
"GO_N5_4G河源和平_优胜渔溪RRU3"	115.111441	24.482943	300.0	"blue"
"GO_N5_4G河源和平_优胜上潭RRU3"	115.099514	24.574571	320.0	"blue"
"GO_N3_4G河源东源_力升树灯厂AAU1"	114.76531	23.82281	30.0	"blue"
"GO_N5_4G河源龙川_义都新潭-2RRU2-XJ"	115.161	24.152838	270.0	"blue"
"GO_N5_4G河源龙川_义都新潭-2RRU1-XJ"	115.161	24.152838	110.0	"blue"
"GO_N3_4G河源连平_人民检察室AAU1-XJ"	114.483958	24.380192	60.0	"blue"
"GO_N3_4G河源连平_人民检察室AAU2-XJ"	114.483958	24.380192	130.0	"blue"
"GO_N3_4G河源东源_力升树灯厂AAU3"	114.76531	23.82281	240.0	"blue"
"GO_N3_4G河源东源_力升树灯厂AAU2"	114.76531	23.82281	120.0	"blue"
"GO_N5_4G河源龙川_义都新苓RRU3-XJ"	115.092659	24.148564	280.0	"blue"
"GO_N5_4G河源龙川_义都新苓RRU1-XJ"	115.092659	24.148564	70.0	"blue"
"GO_N5_4G河源龙川_义都新苓RRU2-XJ"	115.092659	24.148564	180.0	"blue"
"GO_N5_4G河源龙川_义都新潭-2RRU3-XJ"	115.161	24.152838	350.0	"blue"
"GO_N5_4G河源龙川_义都新联-2RRU3-XJ"	115.109524	24.16062	270.0	"blue"
"GO_N5_4G河源龙川_义都新联-2RRU1-XJ"	115.109524	24.16062	30.0	"blue"
"GO_N5_4G河源龙川_义都新联-2RRU2-XJ"	115.109524	24.16062	220.0	"blue"
"GO_N3_4G河源连平_人民检察室AAU3-XJ"	114.483958	24.380192	290.0	"blue"
"GO_N3_4G河源和平_彭寨购物商场AAU2-XJ"	115.0764	24.35246	160.0	"blue"
"GO_N3_4G河源和平_彭寨购物商场AAU1-XJ"	115.0764	24.35246	40.0	"blue"
"GO_N3_4G河源和平_彭寨购物商场AAU3-XJ"	115.0764	24.35246	250.0	"blue"
"GO_N3_4G河源市区_西环路庄田新村AAU2"	114.664936	23.740351	90.0	"blue"
"GS_N1_4G河源市区_万隆城2F商场室分RRU1"	114.701717	23.760015	360.0	"blue"
"GS_N1_4G河源市区_万隆城地下停车场室分RRU1"	114.701717	23.760015	360.0	"blue"
"GO_N5_4G河源东源_上莞苏阳基站01RRU1"	115.04108	24.12356	10.0	"blue"
"GO_N5_4G河源东源_上莞苏阳基站01RRU2"	115.04108	24.12356	150.0	"blue"
"GO_N5_4G河源东源_上莞苏阳基站01RRU3"	115.04108	24.12356	260.0	"blue"
"GS_N1_4G河源市区_万隆城地下停车场室分RRU2"	114.701717	23.760015	360.0	"blue"
"GS_N1_4G河源市区_万隆城沃尔玛超市室分RRU2"	114.701717	23.760015	360.0	"blue"
"GO_N5_4G河源东源_上莞三塘RRU3"	115.003118	24.08539	230.0	"blue"
"GO_N5_4G河源东源_上莞三塘RRU1"	115.003118	24.08539	0.0	"blue"
"GO_N3_4G河源市区_西环路庄田新村AAU1"	114.664936	23.740351	0.0	"blue"
"GO_N3_4G河源市区_西环路庄田新村AAU3"	114.664936	23.740351	180.0	"blue"
"GS_N1_4G河源市区_万隆城1F商场室分RRU1"	114.701717	23.760015	360.0	"blue"
"GS_N1_4G河源市区_万隆城沃尔玛超市室分RRU1"	114.701717	23.760015	360.0	"blue"
"GS_N1_4G河源市区_万隆城1F商场室分RRU2"	114.701717	23.760015	360.0	"blue"
"GS_N1_4G河源市区_万隆城3F商场室分RRU2"	114.701717	23.760015	360.0	"blue"
"GS_N1_4G河源市区_万隆城沃尔玛超市室分RRU3"	114.701717	23.760015	360.0	"blue"
"GS_N1_4G河源市区_万隆城2F商场室分RRU2"	114.701717	23.760015	360.0	"blue"
"GS_N1_4G河源市区_万隆城3F商场室分RRU1"	114.701717	23.760015	360.0	"blue"
"GO_N5_4G河源东源_上莞三塘RRU2"	115.003118	24.08539	100.0	"blue"
"GM_N3_4G河源连平_内莞支局AAU2"	114.553738	24.369804	210.0	"blue"
"GO_N5_4G河源东源_黄村宁山RRU3"	115.324078	23.845032	230.0	"blue"
"GO_N5_4G河源东源_黄村宁山RRU1"	115.324078	23.845032	0.0	"blue"
"GO_N3_4G河源龙川_佗城惠和饭店DAAU2"	115.18661	24.05986	190.0	"blue"
"GO_N3_4G河源龙川_佗城惠和饭店DAAU3"	115.18661	24.05986	280.0	"blue"
