ManagedElementType,SubNetwork,ManagedElement,eNBId,cellLocalId,NE_Name,eNBName,cellName,plmn,plmnIdList,frequency,freqBandInd,bandWidth,pci,tac,radioMode,isMultiCP,connectionState,maintainState,administrativeState,ranShareSwitch,ipAddress,mimVersion_full,mimVersion,mimVersion_8,sceneCfg,cellCapaLeveInd,cellSize,rootSequenceIndex,maxCPTransPwr,cpTransPwr,cpSpeRefSigPwr,paForDTCH,pb,networkingMode,antMapDlSeq,antMapUlSeq,rfAppMode,refEUtranCell,refENBFunction,refPlmn_enb,refPlmn,refECellEquipFunc,endcAnchorImmciSwch,earfcn,enDcSwch,ENBFunctionId,cellRSPortNum,refRfDevice,refBpDevice,rruNames,rruName_5,rruRadioMode,bbuName,functionMode,fiberNum,fiberRate,fiberCascade,McDeviceSet,ccName,rruSN,bpSN,ccSN,bbuSN,rruOnAirTime,aauUnitNum,vbpUnitNum
SDR,441651,541378,541378,18,连平石龙上田心YF,连平石龙上田心YF,连平江面径口Y_800M_0,460-11,460-11;460-01,874.2,5,10M,363,33794,FDD,0,1,0,5,1,8.150.15.168,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,1,1,346,49.0,48.9,21.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541378,EUtranCellFDD=9",ENBFunctionFDD=541378,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541378,ECellEquipmentFunction=9",0,874.2,0,541378,1,"Equipment=1,Rack=59,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16,BPN0,8392712,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,1,1
SDR,441652,540873,540873,53,紫金义容支局_LBBU7,紫金义容支局LBBU7,紫金义容福音堂_1.8G_0,460-11,460-11;460-01,1850.0,3,20M,201,33805,FDD,0,1,0,5,1,8.150.17.156,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,336,49.0,48.9,18.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=540873,EUtranCellFDD=6",ENBFunctionFDD=540873,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540873,ECellEquipmentFunction=6",0,1850.0,0,540873,1,"Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=7,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN2,4104,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,540799,540799,50,龙川泰华城F,龙川泰华城F,龙川新城农贸市场F_2,460-11,460-11;460-01,1850.0,3,20M,385,33808,FDD,0,1,0,5,1,8.150.16.12,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,1,4,108,46.0,45.9,15.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=540799,EUtranCellFDD=3",ENBFunctionFDD=540799,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540799,ECellEquipmentFunction=3",0,1850.0,0,540799,1,"Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,8392712,4,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,541073,541073,48,东源义合镇零零壹F,东源义合镇零零壹F,东源义合镇零零壹F_0,460-11,460-11;460-01,1850.0,3,20M,468,33806,FDD,0,1,0,5,1,8.150.14.37,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,444,49.0,48.9,15.2,4,0,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541073,EUtranCellFDD=1",ENBFunctionFDD=541073,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541073,ECellEquipmentFunction=1",0,1850.0,0,541073,1,"Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,4,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,540977,540977,17,紫金中坝支局_BBU5,紫金中坝支局BBU5,紫金中坝横岗头_800M_1,460-11,460-11;460-01,874.2,5,10M,421,9996,FDD,0,1,0,5,1,8.150.17.223,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,640,49.0,48.9,21.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=540977,EUtranCellFDD=2",ENBFunctionFDD=540977,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540977,ECellEquipmentFunction=2",0,874.2,0,540977,1,"Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16,BPN0A,4104,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,540917,540917,49,和平大坝支局F,和平大坝支局F,和平大坝支局F_1,460-11,460-11;460-01,1850.0,3,20M,256,33810,FDD,0,1,0,5,1,8.150.22.131,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,658,49.0,48.9,18.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=540917,EUtranCellFDD=2",ENBFunctionFDD=540917,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540917,ECellEquipmentFunction=2",0,1850.0,0,540917,1,"Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,5,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,103425,103425,16,高岭接入网LBBU3,高岭接入网LBBU3-XJ,龙川车田共和黄泥塘_800M_0,460-11,460-11;460-01,874.2,5,10M,210,9992,FDD,0,1,0,5,1,8.150.41.8,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,346,49.0,48.9,21.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=103425,EUtranCellFDD=1",ENBFunctionFDD=103425,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=103425,ECellEquipmentFunction=1",0,874.2,0,103425,1,"Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16,BPN0,4104,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,541038,541038,49,和平热水路口YF,和平热水路口YF,和平热水路口YF_1,460-11,460-11;460-01,1850.0,3,20M,157,33810,FDD,0,1,0,5,1,8.150.15.25,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,92,49.0,48.9,18.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541038,EUtranCellFDD=2",ENBFunctionFDD=541038,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541038,ECellEquipmentFunction=2",0,1850.0,0,541038,1,"Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,8392712,4,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,540757,540757,48,紫金城西机楼F,紫金城西机楼F,紫金城西机楼F_0,460-11,460-11;460-01,1850.0,3,20M,158,33804,FDD,0,1,0,5,1,8.150.17.136,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,660,46.0,45.9,15.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=540757,EUtranCellFDD=1",ENBFunctionFDD=540757,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540757,ECellEquipmentFunction=1",0,1850.0,0,540757,1,"Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,8392712,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,541077,541077,48,紫金古竹2F,紫金古竹2F,紫金古竹2F_0,460-11,460-11;460-01,1870.0,3,20M,446,33803,FDD,0,1,0,5,1,8.150.19.5,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,212,46.0,45.9,15.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541077,EUtranCellFDD=1",ENBFunctionFDD=541077,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541077,ECellEquipmentFunction=1",0,1870.0,0,541077,1,"Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,541249,541249,54,龙川上坪支局F,龙川上坪支局F,龙川上坪支局F_2_LT,460-11,460-11;460-01,1870.0,3,20M,461,9992,FDD,0,1,0,5,1,8.150.20.135,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,260,46.0,45.9,15.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541249,EUtranCellFDD=103",ENBFunctionFDD=541249,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541249,ECellEquipmentFunction=103",0,1870.0,0,541249,1,"Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0A,4104,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,541315,541315,53,东源上莞常美LF,东源上莞常美LF,东源上莞冼川村_1.8GF_2,460-11,460-11;460-01,1850.0,3,20M,458,33807,FDD,0,1,0,5,1,8.150.48.137,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,1,1,640,49.0,48.9,15.2,4,0,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=541315,EUtranCellFDD=6",ENBFunctionFDD=541315,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541315,ECellEquipmentFunction=6",0,1850.0,0,541315,1,"Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,541339,541339,50,东源叶潭LF,东源叶潭LF,东源叶潭LF_2,460-11,460-11;460-01,1850.0,3,20M,275,33806,FDD,0,1,0,5,1,8.150.18.140,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,300,46.0,45.9,15.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541339,EUtranCellFDD=3",ENBFunctionFDD=541339,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541339,ECellEquipmentFunction=3",0,1850.0,0,541339,1,"Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=7,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,540924,540924,49,龙川佗城塔西YF,龙川佗城塔西YF,龙川佗城塔西YF_1,460-11,460-11;460-01,1850.0,3,20M,265,9908,FDD,0,1,0,5,1,8.150.21.3,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,1,1,390,49.0,48.9,18.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=540924,EUtranCellFDD=2",ENBFunctionFDD=540924,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540924,ECellEquipmentFunction=2",0,1850.0,0,540924,1,"Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,1,1
SDR,441652,542600,542600,48,连平三角2号办公区LBBU19,连平三角2号办公区LBBU19,连平三角1号宿舍区7号楼F（1.8G）_1,460-11,460-11,1870.0,3,20M,420,33811,FDD,0,1,0,5,0,8.150.17.56,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,658,46.0,45.9,15.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=542600,EUtranCellFDD=2",ENBFunctionFDD=542600,"Operator=2,Plmn=1","Operator=2,Plmn=1","ENBFunctionFDD=542600,ECellEquipmentFunction=2",0,1870.0,0,542600,1,"Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,542443,542443,19,东源双江支局LBBU2_800M（工程）,东源双江支局LBBU2800M（工程）,东源下林松坑_800M_0,460-11,460-11;460-01,874.2,5,10M,109,33807,FDD,0,1,0,5,1,8.150.18.22,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,172,49.0,48.9,21.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=542443,EUtranCellFDD=5",ENBFunctionFDD=542443,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=542443,ECellEquipmentFunction=5",0,874.2,0,542443,1,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16,BPN2,4104,4,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,542443,542443,20,东源双江支局LBBU2_800M（工程）,东源双江支局LBBU2800M（工程）,东源双江梨花屋舍F_800M_0（工程）,460-11,460-11;460-01,874.2,5,10M,501,33807,FDD,0,1,0,5,1,8.150.18.22,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,172,49.0,48.9,21.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=542443,EUtranCellFDD=4",ENBFunctionFDD=542443,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=542443,ECellEquipmentFunction=4",0,874.2,0,542443,1,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16,BPN2,4104,4,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,542443,542443,22,东源双江支局LBBU2_800M（工程）,东源双江支局LBBU2800M（工程）,东源双田F_800M_1,460-11,460-11;460-01,874.2,5,10M,99,33807,FDD,0,1,0,5,1,8.150.18.22,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,172,49.0,48.9,21.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=542443,EUtranCellFDD=7",ENBFunctionFDD=542443,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=542443,ECellEquipmentFunction=7",0,874.2,0,542443,1,"Equipment=1,Rack=57,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16,BPN2,4104,4,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441652,541044,541044,51,和平宝信豪庭一区室分外引F,和平宝信豪庭一区室分外引F,和平宝信豪庭二区室分外引F_0,460-11,460-11;460-01,1850.0,3,20M,27,33810,FDD,0,1,0,5,1,8.150.15.31,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,72,49.0,48.9,18.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=541044,EUtranCellFDD=4",ENBFunctionFDD=541044,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541044,ECellEquipmentFunction=4",0,1850.0,0,541044,1,"Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,8392712,5,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,1,1
SDR,441651,541105,541105,20,龙川黎咀虎口接入网_LBBU2,龙川黎咀虎口接入网LBBU2,龙川黎咀虎口L_800M_1,460-11,460-11;460-01,874.2,5,10M,131,9992,FDD,0,1,0,5,1,8.150.24.150,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,172,49.0,48.9,21.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=541105,EUtranCellFDD=9",ENBFunctionFDD=541105,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541105,ECellEquipmentFunction=9",0,874.2,0,541105,1,"Equipment=1,Rack=59,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=7,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16,BPN0,4104,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,540752,540752,52,紫金城西LF,紫金城西LF,紫金工业园西_1.8GF_1,460-11,460-11;460-01,1850.0,3,20M,400,33804,FDD,0,1,0,5,1,8.150.17.135,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,336,49.0,48.9,15.2,4,0,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=540752,EUtranCellFDD=5",ENBFunctionFDD=540752,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540752,ECellEquipmentFunction=5",0,1850.0,0,540752,1,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,4,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,1,1
SDR,441652,541132,541132,19,龙川紫市支局_LBBU4,龙川紫市支局LBBU4,龙川紫市民乐东_800M_0,460-11,460-11,874.2,5,10M,429,9908,FDD,0,1,0,5,1,8.150.16.103,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,336,49.0,48.9,21.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541132,EUtranCellFDD=8",ENBFunctionFDD=541132,"Operator=2,Plmn=1","Operator=2,Plmn=1","ENBFunctionFDD=541132,ECellEquipmentFunction=8",0,874.2,0,541132,1,"Equipment=1,Rack=58,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S8500(A6A),R8862,16,BPN0_b,4104,3,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,540778,540778,52,连平忠信油溪支局F,连平忠信油溪支局F,连平油溪小溪村_1.8GF_1,460-11,460-11;460-01,1850.0,3,20M,382,33811,FDD,0,1,0,5,1,8.150.17.5,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,1,1,336,49.0,48.9,18.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=540778,EUtranCellFDD=5",ENBFunctionFDD=540778,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=540778,ECellEquipmentFunction=5",0,1850.0,0,540778,1,"Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,1,1
SDR,441652,541077,541077,69,紫金古竹2F,紫金古竹2F,紫金古竹2F_2_LT,460-11,460-11;460-01,1850.0,3,20M,334,33803,FDD,0,1,0,5,1,8.150.19.5,LN_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,212,46.0,45.9,15.2,2,1,3,1;0;0;1,1;1;1;1,0,"ENBFunctionFDD=541077,EUtranCellFDD=103",ENBFunctionFDD=541077,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541077,ECellEquipmentFunction=103",0,1850.0,0,541077,1,"Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=6,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCE1,,,,,,1,1
SDR,441651,541019,541019,53,市区埔前河背小学F,市区埔前河背小学F,市区埔前敏龙实业1.8GF_1,460-11,460-11;460-01,1870.0,3,20M,250,10158,FDD,0,1,0,5,1,8.150.9.135,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,336,49.0,48.9,15.2,4,0,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=541019,EUtranCellFDD=7",ENBFunctionFDD=541019,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541019,ECellEquipmentFunction=7",0,1870.0,0,541019,1,"Equipment=1,Rack=57,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,1,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,1,1
SDR,441651,541140,541140,55,市区埔前坪围小学F,市区埔前坪围小学F,市区埔前深能合和电力有限公司_1.8G_1,460-11,460-11;460-01,1870.0,3,20M,401,10158,FDD,0,1,0,5,1,8.150.9.138,L_D_V6.20.10.00,V6.20.10.00,V6.20.10,0,2,1,336,46.0,45.9,15.2,2,1,3,1;0;0;1,1;0;0;1,0,"ENBFunctionFDD=541140,EUtranCellFDD=8",ENBFunctionFDD=541140,"Operator=2,Plmn=1","Operator=2,Plmn=1;Operator=3,Plmn=1","ENBFunctionFDD=541140,ECellEquipmentFunction=8",0,1870.0,0,541140,1,"Equipment=1,Rack=58,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1","Equipment=1,Rack=1,SubRack=1,Slot=8,PlugInUnit=1,SdrDeviceGroup=1",R8862A S1800(A4A),R8862,16,BPN0,4104,2,6,0,"Equipment=1,Rack=1,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,McDeviceSet=1",CCC,,,,,,1,1
